Spesies burung itu dikatakan terancam punah.	Spesies putik heno dicawako teancam melap.
Pulau itu tertutup es dan salju selama musim dingin.	Pulau heno tekebok es jama embun semuni musim ngison.
Siswa tersebut menjawab, "Akar kuadrat dari 256 adalah 16."	Siswa tesebut ngejawab, "Bakak kuadghat jak 256 iyulah 16."
Kacamata hitam itu membuatnya terlihat seperti polisi dalam penyamaran.	Kacamata halom heno ngeguwaini keliyakan gegoh pelisi lom penyamaghan.
Ini kali pertama kami mengadakan konser di Australia.	Sinji kali peghtama sikam ngadako konsegh di Austeghalia.
Tom tidak mengetahui apakah Mary berkata sejujurnya atau tidak.	Tom mak ngepandai apikah Mary becawa sejujughni atau mak.
Tom satu-satunya di keluarga kami yang pernah pergi ke Australia.	Tom sai-saini di anak inggoman sikam sai peghnak lapah mit Austeghalia.
Tom berlatih piano sekurang-kurangnya tiga puluh menit setiap hari.	Tom belatih piano sekughang-kughangni telu puluh menit unggal ghani.
Kami mempelajari tentang pentingnya memakan makan siang yang sehat.	Sikam ngepelajaghi tentang pentingni ngemengan mengan deghani sai sihat.
Kita harus menemukan seseorang yang bisa mengatasi masalah ini.	Gham haghus nemuko seseulun sai dapok ngatasi hagha sinji.
Kami ingin memastikan bahwa Tom ingin melakukannya.	Sikam haga ngemastiko bahwa Tom dapok ngelakukoni.
Ketika saya sampai stasiun, keretanya telah berangkat.	Waktu sikinduwa tigoh stasiun, keghitani ghadu beghangkat.
Saat aku sedang menunggu bus, aku melihat kecelakaan lalu lintas.	Waktu nyak sedang nunggu bus, nyak ngeliyak kecelakaan lalu littas.
Kemarin orang luar negeri berbicara kepadaku menggunakan Bahasa Inggris di kereta.	Nambi ulun luwah negeghi becawa hagukku ngegunako Bahasa Inggeghis di keghita.
Antares adalah bintang paling terang di rasi bintang Skorpio.	Antaghes iyulah bintang paling teghang di ghasi bintang Skoghpio.
Akankah kau katakan pada Tom bahwa kamu pernah dipenjara?	Bakalkah niku cawako pada Tom bahwa niku peghnak dipenjagha.
Apa kamu benar-benar mengira kalau aku lebih memilih tinggal di Boston ketimbang Chicago?	Api niku benogh-benogh ngigha ki nyak lebih ngemileh tepik di Boston ketimbang Chicago.
Media berita elektronik adalah sumber utama informasi kami.	Media beghita elektghonik iyulah sumbegh utama inpoghmasi sikam.
Walaupun saya duduk di bawah sinar matahari, saya tetap merasa dingin.	Najinpun sikinduwa mejong di bah sinagh mataghani, sikinduwa tetop ngeghasa ngison.
Berapa kali sehari kamu berkaca?	Pigha kali seghani niku bekaca?
Berapa banyak waktu yang dihabiskan oleh remaja pada umumnya untuk melihat TV setiap harinya?	Pigha nayah waktu sai diceccaiko ulah meghanai pada umumni guwai ngeliyak TV unggal ghanini?
Aku tak percaya orang tuamu membiarkan kamu pergi kesini sendiri.	Nyak mak pecaya ulun tuhamu ngetaganko niku lapah mitdija tenggalan.
Saya tidak mengetahui jika itu benar, tetapi banyak orang berpikir itu benar.	Sikinduwa mak ngepandai ki heno benogh, kidang nayah ulun bepikegh heno benogh.
Saya tidak menyangka ia bisa berbuat sekejam itu	Sikinduwa mak nyangka ia dapok beguwai sekejam heno.
Kukira kita tidak akan pernah keluar dari bangunan yang terbakar itu hidup-hidup.	Kukigha gham mak bakal peghnak keluwah jak bangunan sai tesuwah heno hughik-hughik.
Saya tidak akan menerima perilaku seperti ini lagi.	Sikinduwa mak bakal neghima peghilaku gegoh sinji lagi.
Mary selalu membantu pacarnya mengerjakan tugas.	Mary teghus-teghusan nulung kehagani ngeghjako tugas.
Rebusan Mary sangat enak sampai-sampai Tom minta tambah.	Pajakan Mary bangik temon tigoh-tigoh Tom ngilu tambah.
Hal semacam itu seringkali terjadi karena kecelakaan ketimbang direncanakan.	Hal semacom heno ghisokkali tejadi ulah kecelakaan ketimbang dighencanako.
Kabutnya begitu tebal sampai-sampai aku tidak tahu kemana aku pergi.	Himbunni goh ghena tebal tigoh-tigoh nyak mak pandai mitdipa nyak lapah.
kereta dalam kota kurang nyaman di bandingkan dengan kereta cepat	Keghita lom kutak kughang nyaman dibandingko jama keghita geluk.
Tikus itu diperangkap ke dalam jebakan dengan potongan keju besar.	Tikus heno dipeghangkop mit lom kena budian ghik tetokan keju balak.
Tom tidak dapat mengendalikan dirinya ketika Mary mencium John.	Tom mak dapok ngeciyakko dighini waktu Mary ngundung John.
Tom tidak suka dengan penampilan hidungnya, jadi dia melakukan operasi plastik.	Tom mak demon ghik penampilan ighungni, jadi ia ngelakuko opeghasi plastik.
Apa Anda ingin segelas jus jeruk sebagai pendamping makan pagi Anda.	Api puskam haga segelas jus limau sebagai peighiki mengan pagi puskam.
Zamenhof, pencipta bahasa Esperanto, adalah seorang pakar oftalmologi.	Zamenhof, peguwai bahasa Esperanto, iyulah seulun pakagh oftalmologi.
Bom waktu yang meledak di dalam bandara itu menewaskan tiga belas orang.	Ledak waktu sai ngeledak di lom bandagha heno meniwasko telu belas ulun.
Pastikan kau mengecek kembali lembaranmu sebelum kau menyerahkannya.	Pastiko niku ngecek muloh lembaghan sekung niku nyeghahkoni.
Sayangnya, hari ini Tom jauh lebih baik daripada kemarin.	Sayangni, ghani sinji Tom jawoh lebih helau anjak nambi.
Saya membuat aturan untuk tidak menonton televisi setelah jam sembilan.	Sikindiwa ngeguwai atoghan guwai mak nuttun telepisi seghadu jam siwa.
Jika bukan karena badai, kami pasti bisa datang tepat waktu.	Ki ayin ulah badai, sikam pasti dapok ghatong tepat waktu.
Jika ada kamus kanji yang murah di Jepang, aku akan membelinya.	Ki wat kamus kanji sai mughah di Jepang, nyak haga ngebelini.
Sudah lama aku tidak mendengar seseorang menggunakan kata itu.	Ghadu muni nyak mak ngedengis seseulun ngegunako kata heno.
Los Angeles adalah kota terbesar kedua di Amerika Serikat.	Los Angeles iyulah kutak tebalak kewa di Ameghika Seghikat.
Tom Jackson dinyatakan bersalah, dijatuhi hukuman mati, dan dieksekusi.	Tom Jackson dinyatako besalah, digogoghi hukuman mati, jama dieksekusi.
Tom tidak tahu perbedaan antara bagal dan keledai.	Tom mak pandai pebidaan antagha bagal jama keledai.
Tom mengalami kesulitan saat berkomunikasi dalam bahasa Prancis.	Tom ngalami kesulitan waktu bekomunikasi lom bahasa Peghancis.
Tom punya dua putra. Satu seorang dokter dan satu lagi seorang pengacara.	Tom wat wa ghagah. Sai seulun doktegh jama sai lagi seulun pengacagha.
Tom mengira negaranya adalah yang terbaik di seluruh dunia.	Tom ngigha negaghani iyulah sai tehelau di segala dunia.
Tom mencari tempat makan dengan harga yang terjangkau.	Tom nyepok ghang mengan ghik ghega sai tetawos.
Tom dengan mobilnya akan pergi melewati Boston dalam perjalanan mengunjungi Mary.	Tom jama mubilni haga lapah ngeliwati Boston lom pelapahan ngeghatongi Mary.
Kapan terakhir kali kamu harus mengingatkanku untuk melakukan sesuatu?	Akunpa teahegh kali niku haghus ngingokkoku guwai ngelakuko sesuwatu.
Kamu bisa bohong pada orang lain tetapi kamu tidak bisa bohong pada diri sendiri.	Niku dapok buhung pada ulun baghih kidang niku mak dapok buhung pada dighi tenggalan.
Jangan buat ia menunggu di luar dengan cuaca yang sedingin ini.	Dang guwai ia nunggu di luwah ghik cuwaca sai sengison sinji.
Brasil dikelilingi oleh sepuluh negara dan Samudra Atlantik.	Bghasil dikelilingi ulah puluh negagha jama Samudegha Atlantik.
Apakah kamu ingat pertama kali kita pergi ke Australia bersama-sama?	Apikah niku ingok peghtama kali gham lapah mit Austeghalia baghong-baghong?
Kamu mau pergi denganku atau mau aku panggilkan taksi saja?	Niku haga lapah jamaku atau haga nyak ughauko taksi gawoh?
Karena sakit punggungku kambuh, aku tidak bisa menghadiri pestanya Koizumi.	Ulah sakik belalauku muloh, nyak mak dapok ngeghatongi pestani Koizumi.
Aku akan di sini sebentar untuk melihat apa yang terjadi.	Nyak haga di ija seghebok guwai ngeliyak api sai tejadi.
Bentuk idiomatik jarang bisa diterjemahkan kata per kata.	Battuk idiomatik jaghang dapok diteghjemahko kata pegh kata.
Rumah-rumah orang Jepang terbuat dari kayu, sehingga rentan untuk terbakar.	Lamban-lamban ulun Jepang teguwai jak kayu, tigoh ghentang guwai tesuwah.
Dengan melihat mukamu saja, Saya tau bahwa kamu mempunyai berita bagus.	Ghik ngeliyak pudakmu gawoh, sikinduwa pandai bahwa niku ngedok beghita helau.
Tolong kirimkan surat ini pada kesempatan berikutnya ke kantor pos.	Tulung kighimko sughat sinji pada kesempatan seghaduni mit kantogh pos.
Dia berada di rumah sakit selama enam minggu karena sakitnya	Ia ngedok di rumah sakit semuni nom minggu ulah sakikni.
Para pemelihara anjing berpikir, apakah mereka telah memberi makan anjingnya.	Kaban pemelihagha asu bepikegh, apikah tiyan ghadu ngejuk mengan asuni.
Gajah Afrika memiliki telinga lebih besar dibandingkan gajah Asia.	Liman afrika ngedok cuping lebih balak dibandingko liman Asia.
Anak itu tidak masuk sekolah kemarin karena dia sakit.	Sanak heno mak kughuk sekula nambi ulah ia sakik.
Hati dan pankreas termasuk bagian dari sistem pencernaan.	Hati jama pankgheas tekughuk ageh jak sistem penceghnaan.
Tetangga sebelah melihat ke luar jendela saat Tom berteriak.	Tetangga kebelah ngeliyak mit luwah sekapan waktu Tom bekeghik.
Kemarin telah terjadi kecelakaan didepan rumah saya.	Nambi ghadu tejadi kecelakaan diduwagha lamban sikinduwa.
Ada yang bilang kalau bangsa Viking lebih dulu menemukan benua Amerika sebelum Columbus.	Wat sai cawa ki bangsa Viking lebih saka nemuko benua Ameghika sekung Columbus.
Pesawat ini mampu menampung 40 orang penumpang sekali terbang.	Pesawat sinji mampu ngenampung 40 ulun penumpang sekali hambogh.
Program ini memiliki kemampuan baik mengunduh maupun mengunggah.	Pghogam sinji ngedok kemampuan helau ngunduh hagapun ngunggah.
Program ini memiliki kemampuan mengunduh dan mengunggah.	Pghogam sinji ngedok kemampuan ngunduh jama ngunggah.
Tom meminta Mary memberi tahu dirinya di mana dia menyembunyikan berliannya.	Tok ngilu Mary ngejuk pandai dighini di dipa ia ngejamukko beghliyanni.
Tom datang ke Boston bersama orang tuanya saat dia masih sangat muda.	Tom ghatong mit Boston baghong ulun tuhani waktu ia pagun muda temon.
Tom menyangkal pernyataan ia yang membunuh penjaga penjara.	Tom ngebadal penyataan ia sai ngepati penjaga penjagha.
Tom tidak berpikir kalau dia akan bisa menyelesaikan tugas itu seorang diri.	Tom mak bepikegh ki ia bakal dapok nyelesaiko tugas heno seulun dighi.
Tom hanya tidak ingin memberi tahu Mary. Dia tidak keberatan memberitahuku.	Tom cuma mak haga ngejuk pandai Mary. Ia mak kebiyakan ngejukpandaiku.
Tom menemui pacarnya di kafe siang ini.	Tom ngepehalui kehagani di kafe deghani sinji.
Tom duduk di tepi jembatan dengan kakinya di dalam air.	Tom mejong di tepi jambat ghik kukutni di lom wai.
Apa kamu yang memberi tahu Tom kalau dia bisa saja melakukannya?	Api niku sai ngejuk pandai Tom ki ia dapok gawoh ngelakukoni?
Burj Khalifa adalah bangunan pencakar langit tertinggi di dunia saat ini.	Burj Khalifa iyulah bangunan pekeghau langik teghanggal di dunia waktu sinji.
Dia terkenal dikalangan wanita kerena dia pemain sepakbola.	Ia tekenal dikalangan bai ulah ia pemayin sepakbal.
Akulah yang mengajarkan Tom cara mengucapkan "terima kasih" dalam bahasa Prancis.	Nyaklah sai ngajaghko Tom cagha nyawako "teghima kasih" lom bahasa Peghancis.
Aku pergi ke kantor pagi ini bersama Tom.	Nyak lapah mit kantogh pagi sinji baghong Tom.
Aku tidak akan bisa menyelesaikan pekerjaan ini tanpa bantuanmu.	Nyak mak bakal dapok nyelesaiko pekeghjaan sinji makdok tulunganmu.
Susahnya setengah mati untuk sampai ke sini dengan transportasi umum.	Susahni sepaghu mati guwai tigoh mit ija ghik tghanspoghtasi umum.
Sekarang Jepang sangat berbeda dengan Jepang dua puluh tahun yang lalu.	Tanno Jepang bebida temon jama Jepang wa puluh tahun sai ghadu.
Ia menyapanya setiap pagi, saat dia memasuki bangunan sekolah.	Ia nyapani unggal pagi, waktu ia ngekughuki bangunan sekula.
Rumah sakit yang dulu berada di seberang jalan ditutup pada tahun 2013.	Rumah sakit sai saka ngedok di sebeghang ghanglaya dikebok pada tahun 2013.
Tom tinggal di sebuah rumah dengan tiga kamar di pinggiran kota Boston.	Tom tepik di sebuwah lamban ghik telu kamagh di pinggeghan kutak Boston.
Kita terlalu banyak menghabiskan waktu untuk membicarakan hal-hal yang tidak penting.	Gham biga nayah ngececcaiko waktu guwai nyawako hal-hal sai mak penting.
Ketika istrinya meninggal dunia, dia menerima belasan surat belasungkawa.	Waktu kajongni ninggal dunia, ia meneghima belasan sughat belasungkawa.
Kau adalah orang yang bisa kuandalkan dalam keadaan seperti ini.	Niku iyulah ulun sai dapok kuandolko lom keadaan gegoh sinji.
Meskipun harganya tidak terlalu mahal, kursi ini sangat nyaman.	Najin ghegani mak biga mahal, keghesi sinji bangik temon.
Dia memakai kacamata hitam untuk melindungi matanya dari sinar matahari.	Ia ngemakai kacamata halom guwa ngelindungi matani jak sinagh mataghani.
Bagaimana menurutmu cara agar aku bisa membujuknya menghabiskan lebih banyak waktu bersamaku?	Gohpa ngenughutmu cagha tagan nyak dapok ngebujukni ngececcaiko lebih nayah waktu baghongku?
Aku menutup jendelanya supaya bayinya tidak terkena pilek.	Nyak ngekebok sekapanni supaya hupini mak tekena bintok.
Aku rasa musim panas lalu Tom tidak menemukan waktu untuk mengecat lumbungnya.	Nyak ghasa musim panas ghadu Tom mak nemuko waktu guwai ngecat lumbungni.
Aku akan mendapat SIM akhir tahun ini.	Nyak bakal ngedapok SIM ahegh tahun sinji.
Jika Tom lebih sering tersenyum, dia mungkin akan memiliki lebih banyak teman.	Ki Tom lebih ghisok tesenyum, ia halok bakal ngedok lebih nayah kanca.
Untuk bisa membeli sebuah tiket, Anda harus menunggu paling tidak satu jam.	Guwai dapok ngebeli sebuwah tiket, puskam haghus nunggu paling mak sai jam.
Banyak dari lagu religi di Ladino yang merupakan terjemahan dari bahasa Ibrani.	Nayah jak lagu gheligi di Ladino sai ngeghupako teghjemahan jak bahasa Ibghani.
Tidak boleh ada kesenjangan apapun antara laki-laki dan perempuan.	Mak kasi wat kesenjangan apipun antagha ghagah jama bai.
Hanya melalui protes saja sebuah masyarakat yang bebas dan terbuka bisa terpelihara.	Cuma ngelalui pghotes gawoh sebuwah masaghakat sai bibas jama tebukak dapok tejaga.
Polisi menemukan mayat di dalam mobil yang terlantar di dekat taman.	Pelisi nemuko mayat di lom mubil sai telantagh di ghidik kebun.
Tom bilang padaku dia rasa dia akan mati di penjara.	Tom cawa padaku ia ghasa ia bakal mati di penjagha.
Setelah dilakukan inventarisasi, terdapat saldo bersih sebesar tiga ratus peso.	Seghadu dilakuko inpentaghisasi, tedapok saldo kecah sebalak telu ghatus peso.
Pada ketinggian itu cuaca dapat berubah secara cepat tanpa peringatan.	Pada keghanggalan heno cuwaca dapok beghubah secagha geluk makdok peingokan.
Soal makan malam, aku berubah pikiran. Aku tidak begitu lapar saat ini.	Sual mengan debingi, nyak beghubah pikeghan. Nyak mak goh ghena betoh waktu sinji.
Aku tidak berpikir bahwa aku bisa membuatmu memahami betapa sulitnya itu.	Nyak mak bepikegh bahwa nyak dapok ngeguwaimu ngemahhomi betapa sulitni heno.
Saya ingin berbicara dengan Anda tentang apa yang kemarin terjadi di sekolah.	Sikinduwa haga becawa jama puskam tentang api sai nambi tejadi di sekula.
Kalau kau tadi banyak minum, mungkin lebih baik kau meminta istrimu untuk mengantarmu pulang.	Ki niku jenno nayah inum, halok lebih helau niku ngilu kajongmu guwai ngantakkomu muloh.
Mary takjub pada Tom yang bisa dengan tepat merasakan apa yang ia rasakan.	Mary takjup pada Tom sai dapok ghik tepat ngeghasako api sai ia ghasako.
Biasanya ada dua sampai lima gerhana bulan setiap tahun.	Biyasani wat wa tigoh lima geghhana bulan unggal tahun.
Buku ini diperuntukkan bagi siswa yang bahasa ibunya bukan bahasa Jepang.	Buku sinji dipeguwaiko bagi siswa sai bahasa makni ayin bahasa Jepang.
Tom menjadi emosi ketika ia mendengar kalau Mary pergi keluar dengan John.	Tom jadi manas waktu ia ngedengis ki Mary lapah keluwah jama John.
Tom tidak tahu perbedaan fabel dan dongeng.	Tom mak pandai pebidaan fabel jama dongeng.
Ayah, aku sudah tidak kuat berjalan. Bisakah ayah menggendongku?	Ayah, nyak ghadu mak kuwat belapah. Dapokkah ayah ngebabaiku?
Kurasa sudah waktunya bagiku menyisihkan sedikit waktu untuk bersama dengan anak-anakku.	Kughasa ghadu waktuni bagiku nyisihko cutik waktu guwai baghong jama sanak-sanakku.
Fisika kuantum terlalu sulit untuk dipahami oleh manusia biasa.	Fisika kuantum biga sulit guwai dipahhomi ulah manusiya biyasa.
Satu-satunya yang menjadi masalah adalah bisa tidaknya kamu melakukan pekerjaan ini.	Sai-saini sai jadi hagha iyulah dapok makni niku ngelakuko pekeghjaan sinji.
Ada pisang, apel, pir, dan jeruk di dalam keranjang buah.	Wat punti, apal, pigh, jama limau di lom bakul buwah.
Ada lebih banyak mobil di jalan saat musim panas daripada di musim dingin.	Wat lebih nayah mubil di ghanglaya waktu musim panas anjak di musim ngison.
Tiga ratus lima belas ekor kelinci merah muda berbaris di sepanjang jalan raya.	Telu ghatus lima belas puntut kelinci suluh muda bebaghis di sekejung ghanglaya.
Tom memiliki tangan yang kreatif dan telah membuat berbagai benda yang menarik.	Tom ngedok pungu sai kgheatip jama ghadu ngeguwai bebagai bendai sai menaghik.
Tom bilang bahwa ia tidak berpikir Mary tahu bagaimana memasak masakan Tionghoa.	Tom cawa bahwa ia mak bepikegh Mary pandai gohpa ngekuk masakan Tionghoa.
Tom bilang ia berencana untuk mengunjungi mantan kekasihnya di Boston.	Tom cawa ia beghencana guwai ngeghatongi kas kehagani di Boston.
Kami terjebak dalam kemacetan lalu lintas, yang membuat kami terlambat dua puluh menit.	Sikam tejebak lom kemacitan lalu littas, sai ngeguwai sikam tehalun wa puluh menit.
Kami memiliki pasokan produk yang cukup untuk memenuhi permintaan lokal.	Sikam ngedok pasokan pghoduk sai cukup guwai ngekacapi pekiluan lokal.
Ketika aku kecil, ibu sering membacakan dongeng untukku.	Waktu nyak lunik, mak ghisok ngebacako dongeng guwaiku.
Ketika ia berada di Los Angeles, ia memiliki setidaknya enam pekerjaan yang berbeda.	Waktu ia ngedok di Los Angeles, ia ngedok semakni nom pekeghjaan sai bebida.
Mengapa kamu tidak ikut memancing dengan kami akhir minggu ini, jika kamu tidak sibuk?	Ulih api niku mak iluk ngawil jama sikam ahegh minggu sinji, ki niku mak siwok?
Kamu mungkin harus memasukkan salinan akta kelahiranmu.	Niku halok haghus ngekughuki salinan akta kelaheghanmu.
Kamu tidak akan bisa sesantai itu jika kamu terlibat langsung.	Niku mak bakal dapok sesantai heno ki niku telibat langsung.
Setelah melalui pemeriksaan pabean, saya bebas pergi ke mana pun yang saya inginkan.	Seghadu ngelalui pemeghiksaan pabean, sikinduwa bibas lapah mit dipa pun sai sikinduwa hagako.
Setelah libur musim panas, anak-anak harus kembali ke sekolah.	Seghadu pre musim panas, sanak-sanak haghus mulih mit sekula.
Darah mengalir melalui ginjal sekitar enam puluh kali sehari.	Ghah ngalegh ngelalui buah dilom sekitagh nom puluh kali seghani.
Dia tidak mengangkat teleponnya, pasti dia sedang tidur.	Ia mak ngangkat teleponni, pasti ia sedang tughui.
Aku banyak minum dan tidak begitu ingat apa yang terjadi semalam.	Nyak nayah inum jama mak goh ghena ingok api sai tejadi sebingi.
Aku senang mereka telah memperbaiki sistem pemanasnya, tapi sekarang malah terlalu panas.	Nyak demon tiyan ghadu ngebenoghko sistim pemanasni, kidang tanno malah biga panas.
Saya sudah menunggu sejak pukul enam dan masih belum mendapat giliran.	Sikinduwa ghadu nunggu sejak jam nom jama pagun kung ngedapok gileghan.
Bila aku katakan pada ibuku, dia akan kuatir, maka aku tidak berfikir untuk mengatakannya.	Kik nyak cawako pada makku, ia bakal kuwategh, mula nyak mak bepikegh guwai nyawakoni.
Dikatakan bahwa bangsa Viking lebih dulu menemukan benua Amerika sebelum Columbus.	Dicawako bahwa bangsa Viking lebih saka nemuko benua Ameghika sekung Columbus.
Bertahun-tahun kemudian, penulis itu menambahkan dua bab lagi ke dalam novel.	Betahun-tahun seghaduni, penulis heno ngenambahko wa bab lagi mit lom nopel.
Para sopir itu mulai berdebat siapa yang salah dalam kecelakaan itu.	Kaban sopigh heno mulai bebantah sapa sai salah lom kecelakaan heno.
Ada sebuah bus sekolah berwarna kuning yang diparkir di depan hidran.	Wat sebuwah bus sekuls bewaghna kuning sai dibeghadu di duwagha hidghan.
Tom tidak lagi bisa hidup dengan gaya hidupnya yang biasa.	Tom mak lagi dapok hughik ghik sikop hughikni sai biyasa.
Aku tidak tahu apa yang terjadi di sini, tapi aku berniat mencari tahu.	Nyak mak pandai api sai tejadi di ija, kidang nyak beniyat nyepok pandai.
Aku suka steik dibanding makanan yang lain, dan aku memakannya setiap hari.	Nyak demon steik dibanding kanikan sai baghih, jama nyak ngemenganni unggal ghani.
Aku telah menduga bahwa dia berbohong, tapi itu tidak membuatku terkejut.	Nyak ghadu ngeduga bahwa ia bebuhung, kidang heno mak ngeguwaiku tekejut.
Aku ingin segera tidur karena aku harus bangun pagi besok.	Nyak haga ghikas tughui ulah nyak haghus injak pagi jemoh.
Aku bukan anak kecil, tapi kadang-kadang kamu bicara padaku seolah-olah aku ini anak kecil.	Nyak ayin sanak lunik, kidang kekala-kekala niku cawa padaku seulah-ulah nyak sinji sanak lunik.
Karena terluka, dia memutuskan untuk kembali ke Amerika.	Ulah tekatan, ia ngepegatko guwai muloh mit Ameghika.
Perusahan Jepang umumnya menyediakan seragam untuk para karyawannya.	Peghusahaan Jepang umumni nyediako seghagom guwai kaban kaghyawanni.
Beberapa orang berpikir makan dirumah lebih baik bagimu daripada makan diluar.	Pupigha ulun bepikegh mengan dilamban lebih helau bagimu anjak mengan diluwah.
Guruku menunjukkan beberapa kesalahan dalam karangan bahasa Inggrisku.	Gughuku nyulukko pupigha kesalahan lom kaghangan bahasa Inggeghisku.
Tom tidak puas dengan pelayanan hotel tempat dia menginap.	Tom mak puwas jama pelayan hotel pok ia nginak.
Ketika semua anggota tim terhening, seseorang harus mencairkan suasana.	Waktu segala anggota tim tehiyon, seseulun haghus ngecaighko suwasana.
Kebijakan ekonomi Jepang yang terus berubah dipengaruhi oleh kurangnya tenaga kerja.	Kebijakan ekonomi Jepang sai teghus beubah dipengaruhi ulah kughangni tenaga keghja.
Sebagian besar siswa lelah setiap waktu mengikuti ujian.	Seagehan balak siswa palai unggal waktu ngiluki ujian.
Nama saya tidak bisa diucapkan oleh penduduk Bumi, tetapi Anda bisa memanggil saya Tom.	Gelagh sikinduwa mak dacok dicawako ulah penduduk Bumi, kidang puskam dacok ngughau sikinduwa Tom.
Gerbang Bradenburg adalah salah satu tengaran yang paling terkenal di Jerman.	Ghangok Bradenburg iyulah salah sai tengaghan sai paling tekenal di Jeghman.
Tom bahkan bisa memainkan satu lagu dengan ukulelenya tanpa membuat kesalahan.	Tom malahan dacok ngemayinko sai lagu jama ukuleleni makdok ngeguwai kesalahan.
Tom menikah dengan Mary saat ini, tetapi sebelumnya ia menikah dengan Alice.	Tom nikah jama Mary waktu sinji, kidang sekungni ia nikah jama Alice.
Anak-anak belajar untuk merespon suara yang berima sejak usia kecil.	Sanak-sanak belajagh guwai ngeghespon suwagha sai bughima anjak lunik.
Penduduk kota itu bergantung pada sungai untuk air minum.	Penduduk kutak heno begantung pada batang haghi guwai wai inum.
Mereka tidak saling menyapa selama sisa tahun mereka bersekolah.	Tiyan mak jejama ngenyapa semuni sisa tahun tiyan besekula.
Tom memintaku melakukan sesuatu untuknya. Tetapi, aku tidak dapat melakukan apa yang ia minta.	Tom ngiluku ngelakuko sesuwatu guwaini. Kidang, nyak mak dapok ngelakuko api sai ia kilu.
Hari Valentine hampir berakhir, dan aku masih tidak tahu apa yang akan kuberikan padanya.	Ghani Valentine hampegh buahegh, ghik nyak pagun mak pandai api sai bakal kujukko padani.
Dia berpikir tentang berapa kali matahari akan naik hari ini.	Ia bepikegh tentang pigha kali mataghani bakal cakak ghani sinji.
Menurutku pistol itu tidak berpeluru, tapi kamu masih harus berhati-hati.	Ngenutukku pistol heno mak bepilugh, kidang niku pagun haghus buhati-hati.
Aku tidak akan menikah tahun ini. Bahkan, mungkin aku tidak akan pernah menikah.	Nyak mak bakal nikah tahun sinji. Malahan, halok nyak mak bakal peghnak nikah.
Gadis itu terkenal bukan karena kecantikannya, tapi karena kebaikannya.	Muli heno tekenal layon ulah kesikopanni, kidang ulah kebetikanni.
Tom boleh datang ke rumah saya dan berlatih dengan piano saya jika dia mau.	Tom kasi ghatong mit lamban sikinduwa jama belatih ghik piano sikinduwa ki ia haga.
Tom bisa menemuimu di bandara jika kamu memberitahukannya waktu kedatanganmu.	Tom dacok ngepehaluimu di bandagha lamun niku ngejukpandaikonni waktu keghatonganmu.
Semenjak dia tidak dapat menyelesaikan masalah dengan cara itu, dia mencoba dengan cara lain.	Jak ia mak dapok nyelesaiko hagha ghik cagha heno, ia nyuba ghik cagha baghih.
Amerika Serikat memiliki hampir seperempat penghuni penjara dunia.	Ameghika Seghikat ngedok hampegh sepeghpak penghuni penjagha dunia.
Pria tua itu tertabrak sebuah mobil dan segera dilarikan ke rumah sakit.	Ghagah tuha heno teteghajang sebuwah mubil jama ghikas dicengkelangko mit rumah sakit.
Tom berniat untuk membersihkan garasinya yang sudah tidak dibersihkan selama bertahun-tahun.	Tom buniyat guwai ngekecahko gaghasini sai ghadu mak dikecahko semuni betahun-tahun.
Kita belajar dari pengalaman bahwa kita tidak pernah belajar apapun dari pengalaman.	Gham belajagh jak pengalaman bahwa gham mak peghnak belajagh apipun jak pengalaman.
Katakan 'Aku mencintaimu' dalam bahasa Prancis. "Je t'aime." "Terima kasih, aku juga mencintaimu."	Cawako 'Nyak ngecintaimu' lom bahasa Pghancis. "Je t'aime." "Teghima kasih, nyak juga ngecintaimu."
Kalau mereka meninggalkan lebih awal, mereka akan dapat menghindari kemacetan.	Ki tiyan ngenepikko lebih awal, tiyan bakal dapok ngetangkisi kemacitan.
Saya beranggapan kamu tidak ingin bermain tenis dengan kami siang ini.	Sikinduwa beanggopan niku mak haga bumayin tenis jama sikam dehgani sinji.
Jika saja kau datang 2 menit lebih awal, kau pasti bisa sempat naik bus.	Ki gawoh niku ghatong 2 menit lebih awal, niku pasti dapok sempat cakak bus.
Meskipun kau adalah pacarku, bukan berarti aku harus setuju denganmu.	Kipak niku iyulah kehagaku, layon bughetti nyak haghus setuju jamamu.
Tidak ada yang salah dengan mobilnya. Hanya saja kamu tidak bisa mengemudi.	Makdkk sai salah jama mubilni. Cuma gawoh niku mak dapok ngemudi.
Pada pagi saya tiba di sana, saya berjalan-jalan dalam hutan Oak	Pada pagi sikinduwa tigoh di sudi, sikinduwa bumidogh-midogh lom pulan Oak
Satu cara untuk menanganinya adalah membiarkannya berfikir dengan caranya sendiri.	Sai cagha guwai ngenanganini iyulah ngetagankoni bepikegh ghik caghani tenggalan.
Tom membuka peti kayunya dengan linggis dan mengambil sebatang dinamit.	Tom ngebukak peti kayeuni jama linggis ghik ngakuk sebatang dinamit.
Saya sudah katakan bahwa konsernya akan membosankan. Kenapa kamu tidak mempercayai saya?	Sikinduwa ghadu cawako bahwa konsegh bakal ngelejuko. Ngapi niku mak ngepecayai sikinduwa?
Jika Tom tidak menolong Mary tadi, mungkin dia tidak akan selamat.	Lamun Tom mak ngenulung Mary jenno, halok ia mak bakal selamat.
